c0;c1;c2;c3;c4;c5;c6;c7;c8;c9;c10;c11;c12;c13;c14;c15;c16;c17;c18;c19
182, 0, DATE '2002-02-01', 0.00, 429.00, 10.31, 429.01, NULL, NULL
183, 0, DATE '2002-03-01', 0.00, 429.00, 10.31, 429.01, NULL, NULL
184, 0, DATE '2002-04-01', 0.00, 429.00, 10.31, 429.01, NULL, NULL
185, 0, DATE '2002-05-01', 0.00, 429.00, 10.31, 429.01, NULL, NULL
186, 0, DATE '2002-06-01', 0.00, 468.47, 11.26, 468.48, NULL, NULL
187, 0, DATE '2002-07-01', 0.00, 468.47, 11.26, 468.48, NULL, NULL
188, 0, DATE '2002-08-01', 0.00, 468.47, 11.26, 468.48, NULL, NULL
189, 0, DATE '2002-09-01', 0.00, 468.47, 11.26, 468.48, NULL, NULL
190, 0, DATE '2002-10-01', 0.00, 468.47, 11.26, 468.48, NULL, NULL
191, 0, DATE '2002-11-01', 0.00, 468.47, 11.26, 468.48, NULL, NULL
192, 0, DATE '2002-12-01', 0.00, 468.47, 11.26, 468.48, NULL, NULL
193, 0, DATE '2003-01-01', 0.00, 468.47, 11.26, 468.48, NULL, NULL
194, 0, DATE '2003-02-01', 0.00, 468.47, 11.26, 468.48, NULL, NULL
195, 0, DATE '2003-03-01', 0.00, 468.47, 11.26, 468.48, NULL, NULL
196, 0, DATE '2003-04-01', 0.00, 468.47, 11.26, 468.48, NULL, NULL
197, 0, DATE '2003-05-01', 0.00, 468.47, 11.26, 468.48, NULL, NULL
198, 0, DATE '2003-06-01', 0.00, 560.81, 13.48, 560.82, NULL, NULL
199, 0, DATE '2003-07-01', 0.00, 560.81, 13.48, 560.82, NULL, NULL
200, 0, DATE '2003-08-01', 0.00, 560.81, 13.48, 560.82, NULL, NULL
201, 0, DATE '2003-09-01', 0.00, 560.81, 13.48, 560.82, NULL, NULL
202, 0, DATE '2003-10-01', 0.00, 560.81, 13.48, 560.82, NULL, NULL
203, 0, DATE '2003-11-01', 0.00, 560.81, 13.48, 560.82, NULL, NULL
204, 0, DATE '2003-12-01', 0.00, 560.81, 13.48, 560.82, NULL, NULL
205, 0, DATE '2004-01-01', 0.00, 560.81, 13.48, 560.82, NULL, NULL
206, 0, DATE '2004-02-01', 0.00, 560.81, 13.48, 560.82, NULL, NULL
207, 0, DATE '2004-03-01', 0.00, 560.81, 13.48, 560.82, NULL, NULL
208, 0, DATE '2004-04-01', 0.00, 560.81, 13.48, 560.82, NULL, NULL
209, 0, DATE '2004-05-01', 0.00, 390.00, 20.00, 390.01, 586.19, 14.09
210, 0, DATE '2004-06-01', 0.00, 390.00, 20.00, 390.01, 586.19, 14.09
211, 0, DATE '2004-07-01', 0.00, 390.00, 20.00, 390.01, 586.19, 14.09
212, 0, DATE '2004-08-01', 0.00, 390.00, 20.00, 390.01, 586.19, 14.09
213, 0, DATE '2004-09-01', 0.00, 390.00, 20.00, 390.01, 586.19, 14.09
214, 0, DATE '2004-10-01', 0.00, 390.00, 20.00, 390.01, 586.19, 14.09
215, 0, DATE '2004-11-01', 0.00, 390.00, 20.00, 390.01, 586.19, 14.09
216, 0, DATE '2004-12-01', 0.00, 390.00, 20.00, 390.01, 586.19, 14.09
217, 0, DATE '2005-01-01', 0.00, 390.00, 20.00, 390.01, 586.19, 14.09
218, 0, DATE '2005-02-01', 0.00, 390.00, 20.00, 390.01, 586.19, 14.09
219, 0, DATE '2005-03-01', 0.00, 390.00, 20.00, 390.01, 586.19, 14.09
220, 0, DATE '2005-04-01', 0.00, 390.00, 20.00, 390.01, 586.19, 14.09
221, 0, DATE '2005-05-01', 0.00, 414.78, 21.27, 414.79, 623.44, 14.99
222, 0, DATE '2005-06-01', 0.00, 414.78, 21.27, 414.79, 623.44, 14.99
223, 0, DATE '2005-07-01', 0.00, 414.78, 21.27, 414.79, 623.44, 14.99
224, 0, DATE '2005-08-01', 0.00, 414.78, 21.27, 414.79, 623.44, 14.99
225, 0, DATE '2005-09-01', 0.00, 414.78, 21.27, 414.79, 623.44, 14.99
226, 0, DATE '2005-10-01', 0.00, 414.78, 21.27, 414.79, 623.44, 14.99
227, 0, DATE '2005-11-01', 0.00, 414.78, 21.27, 414.79, 623.44, 14.99
228, 0, DATE '2005-12-01', 0.00, 414.78, 21.27, 414.79, 623.44, 14.99
229, 0, DATE '2006-01-01', 0.00, 414.78, 21.27, 414.79, 623.44, 14.99
230, 0, DATE '2006-02-01', 0.00, 414.78, 21.27, 414.79, 623.44, 14.99
231, 0, DATE '2006-03-01', 0.00, 414.78, 21.27, 414.79, 623.44, 14.99
232, 0, DATE '2006-04-01', 0.00, 414.78, 21.27, 414.79, 623.44, 14.99
233, 0, DATE '2006-05-01', 0.00, 435.52, 22.33, 435.53, 654.61, 15.74
234, 0, DATE '2006-06-01', 0.00, 435.52, 22.33, 435.53, 654.61, 15.74
235, 0, DATE '2006-07-01', 0.00, 435.52, 22.33, 435.53, 654.61, 15.74
236, 0, DATE '2006-08-01', 0.00, 435.56, 22.34, 435.57, 654.57, 15.74
237, 0, DATE '2006-09-01', 0.00, 435.56, 22.34, 435.57, 654.57, 15.74
238, 0, DATE '2006-10-01', 0.00, 435.56, 22.34, 435.57, 654.57, 15.74
239, 0, DATE '2006-11-01', 0.00, 435.56, 22.34, 435.57, 654.57, 15.74
240, 0, DATE '2006-12-01', 0.00, 435.56, 22.34, 435.57, 654.57, 15.74
241, 0, DATE '2007-01-01', 0.00, 435.56, 22.34, 435.57, 654.57, 15.74
