c0;c1;c2;c3;c4;c5;c6;c7;c8;c9;c10;c11;c12;c13;c14;c15;c16;c17;c18;c19
1174, 0, DATE '1994-04-01', 169858.94, 80.00, 169858.95, 50.00, 135887.15, 192511.21, 85776.78
1175, 0, DATE '1994-05-01', 244883.64, 80.00, 244883.65, 50.00, 195906.92, 277541.16, 121534.38
1176, 0, DATE '1994-06-01', 352825.00, 80.00, 352825.01, 50.00, 282260.00, 399877.50, 178172.50
1177, 0, DATE '1994-07-01', 128.30, 80.00, 128.31, 50.00, 102.64, 145.41, 64.79
1178, 0, DATE '1994-08-01', 128.30, 80.00, 128.31, 50.00, 102.64, 145.41, 64.79
1179, 0, DATE '1994-09-01', 128.30, 80.00, 128.31, 50.00, 102.64, 145.41, 70.00
1180, 0, DATE '1994-10-01', 128.30, 80.00, 128.31, 50.00, 102.64, 145.41, 70.00
1181, 0, DATE '1994-11-01', 128.30, 80.00, 128.31, 50.00, 102.64, 145.41, 70.00
1182, 0, DATE '1994-12-01', 128.30, 80.00, 128.31, 50.00, 102.64, 145.41, 70.00
1183, 0, DATE '1995-01-01', 128.30, 80.00, 128.31, 50.00, 102.64, 145.41, 70.00
1184, 0, DATE '1995-02-01', 128.30, 80.00, 128.31, 50.00, 102.64, 145.41, 70.00
1185, 0, DATE '1995-03-01', 128.30, 80.00, 128.31, 50.00, 102.64, 145.41, 70.00
1186, 0, DATE '1995-04-01', 128.30, 80.00, 128.31, 50.00, 102.64, 145.41, 70.00
1187, 0, DATE '1995-05-01', 166.21, 80.00, 166.22, 50.00, 132.97, 188.38, 100.00
1188, 0, DATE '1995-06-01', 166.21, 80.00, 166.22, 50.00, 132.97, 188.38, 100.00
1189, 0, DATE '1995-07-01', 166.21, 80.00, 166.22, 50.00, 132.97, 188.38, 100.00
1190, 0, DATE '1995-08-01', 166.21, 80.00, 166.22, 50.00, 132.97, 188.38, 100.00
1191, 0, DATE '1995-09-01', 166.21, 80.00, 166.22, 50.00, 132.97, 188.38, 100.00
1192, 0, DATE '1995-10-01', 166.21, 80.00, 166.22, 50.00, 132.97, 188.38, 100.00
1193, 0, DATE '1995-11-01', 166.21, 80.00, 166.22, 50.00, 132.97, 188.38, 100.00
1194, 0, DATE '1995-12-01', 166.21, 80.00, 166.22, 50.00, 132.97, 188.38, 100.00
1195, 0, DATE '1996-01-01', 166.21, 80.00, 166.22, 50.00, 132.97, 188.38, 100.00
1196, 0, DATE '1996-02-01', 166.21, 80.00, 166.22, 50.00, 132.97, 188.38, 100.00
1197, 0, DATE '1996-03-01', 166.21, 80.00, 166.22, 50.00, 132.97, 188.38, 100.00
1198, 0, DATE '1996-04-01', 166.21, 80.00, 166.22, 50.00, 132.97, 188.38, 100.00
1199, 0, DATE '1996-05-01', 184.91, 80.00, 184.92, 50.00, 147.93, 209.57, 112.00
1200, 0, DATE '1996-06-01', 184.91, 80.00, 184.92, 50.00, 147.93, 209.57, 112.00
1201, 0, DATE '1996-07-01', 184.91, 80.00, 184.92, 50.00, 147.93, 209.57, 112.00
1202, 0, DATE '1996-08-01', 184.91, 80.00, 184.92, 50.00, 147.93, 209.57, 112.00
1203, 0, DATE '1996-09-01', 184.91, 80.00, 184.92, 50.00, 147.93, 209.57, 112.00
1204, 0, DATE '1996-10-01', 184.91, 80.00, 184.92, 50.00, 147.93, 209.57, 112.00
1205, 0, DATE '1996-11-01', 184.91, 80.00, 184.92, 50.00, 147.93, 209.57, 112.00
1206, 0, DATE '1996-12-01', 184.91, 80.00, 184.92, 50.00, 147.93, 209.57, 112.00
1207, 0, DATE '1997-01-01', 184.91, 80.00, 184.92, 50.00, 147.93, 209.57, 112.00
1208, 0, DATE '1997-02-01', 184.91, 80.00, 184.92, 50.00, 147.93, 209.57, 112.00
1209, 0, DATE '1997-03-01', 184.91, 80.00, 184.92, 50.00, 147.93, 209.57, 112.00
1210, 0, DATE '1997-04-01', 184.91, 80.00, 184.92, 50.00, 147.93, 209.57, 112.00
1211, 0, DATE '1997-05-01', 198.12, 80.00, 198.13, 50.00, 158.50, 224.54, 120.00
1212, 0, DATE '1997-06-01', 198.12, 80.00, 198.13, 50.00, 158.50, 224.54, 120.00
1213, 0, DATE '1997-07-01', 198.12, 80.00, 198.13, 50.00, 158.50, 224.54, 120.00
1214, 0, DATE '1997-08-01', 198.12, 80.00, 198.13, 50.00, 158.50, 224.54, 120.00
1215, 0, DATE '1997-09-01', 198.12, 80.00, 198.13, 50.00, 158.50, 224.54, 120.00
1216, 0, DATE '1997-10-01', 198.12, 80.00, 198.13, 50.00, 158.50, 224.54, 120.00
1217, 0, DATE '1997-11-01', 198.12, 80.00, 198.13, 50.00, 158.50, 224.54, 120.00
1218, 0, DATE '1997-12-01', 198.12, 80.00, 198.13, 50.00, 158.50, 224.54, 120.00
1219, 0, DATE '1998-01-01', 198.12, 80.00, 198.13, 50.00, 158.50, 224.54, 120.00
1220, 0, DATE '1998-02-01', 198.12, 80.00, 198.13, 50.00, 158.50, 224.54, 120.00
1221, 0, DATE '1998-03-01', 198.12, 80.00, 198.13, 50.00, 158.50, 224.54, 120.00
1222, 0, DATE '1998-04-01', 198.12, 80.00, 198.13, 50.00, 158.50, 224.54, 120.00
1223, 0, DATE '1998-05-01', 214.62, 80.00, 214.63, 50.00, 171.70, 243.24, 130.00
1224, 0, DATE '1998-06-01', 214.62, 80.00, 214.63, 50.00, 171.70, 243.24, 130.00
1225, 0, DATE '1998-07-01', 214.62, 80.00, 214.63, 50.00, 171.70, 243.24, 130.00
1226, 0, DATE '1998-08-01', 214.62, 80.00, 214.63, 50.00, 171.70, 243.24, 130.00
1227, 0, DATE '1998-09-01', 214.62, 80.00, 214.63, 50.00, 171.70, 243.24, 130.00
1228, 0, DATE '1998-10-01', 214.62, 80.00, 214.63, 50.00, 171.70, 243.24, 130.00
1229, 0, DATE '1998-11-01', 214.62, 80.00, 214.63, 50.00, 171.70, 243.24, 130.00
1230, 0, DATE '1998-12-01', 214.62, 80.00, 214.63, 50.00, 171.70, 243.24, 130.00
1231, 0, DATE '1999-01-01', 214.62, 80.00, 214.63, 50.00, 171.70, 243.24, 130.00
1232, 0, DATE '1999-02-01', 214.62, 80.00, 214.63, 50.00, 171.70, 243.24, 130.00
1233, 0, DATE '1999-03-01', 214.62, 80.00, 214.63, 50.00, 171.70, 243.24, 130.00
1234, 0, DATE '1999-04-01', 214.62, 80.00, 214.63, 50.00, 171.70, 243.24, 130.00
1235, 0, DATE '1999-05-01', 224.51, 80.00, 224.52, 50.00, 179.61, 254.45, 136.00
1236, 0, DATE '1999-06-01', 224.51, 80.00, 224.52, 50.00, 179.61, 254.45, 136.00
1237, 0, DATE '1999-07-01', 224.51, 80.00, 224.52, 50.00, 179.61, 254.45, 136.00
1238, 0, DATE '1999-08-01', 224.51, 80.00, 224.52, 50.00, 179.61, 254.45, 136.00
1239, 0, DATE '1999-09-01', 224.51, 80.00, 224.52, 50.00, 179.61, 254.45, 136.00
1240, 0, DATE '1999-10-01', 224.51, 80.00, 224.52, 50.00, 179.61, 254.45, 136.00
1241, 0, DATE '1999-11-01', 224.51, 80.00, 224.52, 50.00, 179.61, 254.45, 136.00
1242, 0, DATE '1999-12-01', 224.51, 80.00, 224.52, 50.00, 179.61, 254.45, 136.00
1243, 0, DATE '2000-01-01', 224.51, 80.00, 224.52, 50.00, 179.61, 254.45, 136.00
1244, 0, DATE '2000-02-01', 224.51, 80.00, 224.52, 50.00, 179.61, 254.45, 136.00
1245, 0, DATE '2000-03-01', 224.51, 80.00, 224.52, 50.00, 179.61, 254.45, 136.00
1246, 0, DATE '2000-04-01', 249.27, 80.00, 249.28, 50.00, 199.42, 282.50, 151.00
1247, 0, DATE '2000-05-01', 249.27, 80.00, 249.28, 50.00, 199.42, 282.50, 151.00
1248, 0, DATE '2000-06-01', 249.27, 80.00, 249.28, 50.00, 199.42, 282.50, 151.00
1249, 0, DATE '2000-07-01', 249.27, 80.00, 249.28, 50.00, 199.42, 282.50, 151.00
1250, 0, DATE '2000-08-01', 249.27, 80.00, 249.28, 50.00, 199.42, 282.50, 151.00
1251, 0, DATE '2000-09-01', 249.27, 80.00, 249.28, 50.00, 199.42, 282.50, 151.00
1252, 0, DATE '2000-10-01', 249.27, 80.00, 249.28, 50.00, 199.42, 282.50, 151.00
1253, 0, DATE '2000-11-01', 249.27, 80.00, 249.28, 50.00, 199.42, 282.50, 151.00
1254, 0, DATE '2000-12-01', 249.27, 80.00, 249.28, 50.00, 199.42, 282.50, 151.00
1255, 0, DATE '2001-01-01', 249.27, 80.00, 249.28, 50.00, 199.42, 282.50, 151.00
1256, 0, DATE '2001-02-01', 249.27, 80.00, 249.28, 50.00, 199.42, 282.50, 151.00
1257, 0, DATE '2001-03-01', 249.27, 80.00, 249.28, 50.00, 199.42, 282.50, 151.00
1258, 0, DATE '2001-04-01', 297.14, 80.00, 297.15, 50.00, 237.71, 336.78, 180.00
1259, 0, DATE '2001-05-01', 297.14, 80.00, 297.15, 50.00, 237.71, 336.78, 180.00
1260, 0, DATE '2001-06-01', 297.14, 80.00, 297.15, 50.00, 237.71, 336.78, 180.00
1261, 0, DATE '2001-07-01', 297.14, 80.00, 297.15, 50.00, 237.71, 336.78, 180.00
1262, 0, DATE '2001-08-01', 297.14, 80.00, 297.15, 50.00, 237.71, 336.78, 180.00
1263, 0, DATE '2001-09-01', 297.14, 80.00, 297.15, 50.00, 237.71, 336.78, 180.00
1264, 0, DATE '2001-10-01', 297.14, 80.00, 297.15, 50.00, 237.71, 336.78, 180.00
1265, 0, DATE '2001-11-01', 297.14, 80.00, 297.15, 50.00, 237.71, 336.78, 180.00
1266, 0, DATE '2001-12-01', 297.14, 80.00, 297.15, 50.00, 237.71, 336.78, 180.00
1267, 0, DATE '2002-01-01', 297.14, 80.00, 297.15, 50.00, 237.71, 336.78, 180.00
1268, 0, DATE '2002-02-01', 297.14, 80.00, 297.15, 50.00, 237.71, 336.78, 180.00
1269, 0, DATE '2002-03-01', 297.14, 80.00, 297.15, 50.00, 237.71, 336.78, 180.00
1270, 0, DATE '2002-04-01', 330.14, 80.00, 330.15, 50.00, 264.11, 374.20, 200.00
1271, 0, DATE '2002-05-01', 330.14, 80.00, 330.15, 50.00, 264.11, 374.20, 200.00
1272, 0, DATE '2002-06-01', 330.14, 80.00, 330.15, 50.00, 264.11, 374.20, 200.00
1273, 0, DATE '2002-07-01', 330.14, 80.00, 330.15, 50.00, 264.11, 374.20, 200.00
1274, 0, DATE '2002-08-01', 330.14, 80.00, 330.15, 50.00, 264.11, 374.20, 200.00
1275, 0, DATE '2002-09-01', 330.14, 80.00, 330.15, 50.00, 264.11, 374.20, 200.00
1276, 0, DATE '2002-10-01', 330.14, 80.00, 330.15, 50.00, 264.11, 374.20, 200.00
1277, 0, DATE '2002-11-01', 330.14, 80.00, 330.15, 50.00, 264.11, 374.20, 200.00
1278, 0, DATE '2002-12-01', 330.14, 80.00, 330.15, 50.00, 264.11, 374.20, 200.00
1279, 0, DATE '2003-01-01', 330.14, 80.00, 330.15, 50.00, 264.11, 374.20, 200.00
1280, 0, DATE '2003-02-01', 330.14, 80.00, 330.15, 50.00, 264.11, 374.20, 200.00
1281, 0, DATE '2003-03-01', 330.14, 80.00, 330.15, 50.00, 264.11, 374.20, 200.00
1282, 0, DATE '2003-04-01', 396.18, 80.00, 396.19, 50.00, 316.94, 449.04, 240.00
1283, 0, DATE '2003-05-01', 396.18, 80.00, 396.19, 50.00, 316.94, 449.04, 240.00
1284, 0, DATE '2003-06-01', 396.18, 80.00, 396.19, 50.00, 316.94, 449.04, 240.00
1285, 0, DATE '2003-07-01', 396.18, 80.00, 396.19, 50.00, 316.94, 449.04, 240.00
1286, 0, DATE '2003-08-01', 396.18, 80.00, 396.19, 50.00, 316.94, 449.04, 240.00
1287, 0, DATE '2003-09-01', 396.18, 80.00, 396.19, 50.00, 316.94, 449.04, 240.00
1288, 0, DATE '2003-10-01', 396.18, 80.00, 396.19, 50.00, 316.94, 449.04, 240.00
